Id, Ts, Ts_act, P_act(6), J_act(6), mts, ack, mutex1, mutex2, mutex3, cmd_id, cmd_ts, cmd_params(10), process(24), cmd_status(4)
6736, 1719.73, 0, 275.648, 109.377, 315.669, -0.0104916, -0.0246242, -0.00102012, 1.37904, 0.623996, -0.288098, -7.93817e-05, 1.23446, -0.191657, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6737, 1719.74, 0, 275.613, 109.385, 321.69, -0.00919287, -0.0188875, -0.00093478, 1.37904, 0.620112, -0.299335, -7.56219e-05, 1.24968, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6738, 1719.75, 0, 275.615, 109.387, 327.751, -0.00932224, -0.0194468, -0.000779282, 1.37904, 0.616438, -0.310985, -7.56219e-05, 1.265, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6739, 1719.76, 0, 275.613, 109.389, 333.823, -0.00923312, -0.0196067, -0.000884466, 1.37904, 0.613031, -0.323054, -7.31154e-05, 1.28047, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6740, 1719.78, 0, 275.621, 109.388, 339.888, -0.00938264, -0.0210075, -0.000985914, 1.37904, 0.609903, -0.335514, -7.06089e-05, 1.29604, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6741, 1719.79, 0, 275.601, 109.392, 345.943, -0.00890887, -0.0184782, -0.00104753, 1.37904, 0.607055, -0.348354, -7.06089e-05, 1.31177, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6742, 1719.8, 0, 275.602, 109.394, 351.982, -0.00841156, -0.0176615, -0.00119602, 1.37904, 0.604533, -0.361628, -6.43426e-05, 1.32758, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6743, 1719.81, 0, 275.585, 109.393, 358.025, -0.00825057, -0.0149236, -0.00139123, 1.37904, 0.60228, -0.375311, -7.06089e-05, 1.34356, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6744, 1719.82, 0, 104.806, 539.686, 573.347, -179.994, 0.00513658, -90.0068, 1.379, 0.600453, -0.389205, -8.69012e-05, 1.35944, -0.191661, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6745, 1719.84, 0, 104.926, 539.645, 578.841, -179.997, -0.0124554, -90.0217, 1.37877, 0.598953, -0.402462, -9.94337e-05, 1.37451, -0.191627, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
6746, 1719.85, 0, 105.369, 539.407, 583.678, -179.996, -0.024106, -90.0753, 1.3779, 0.597381, -0.413731, -0.000143298, 1.38755, -0.191552, 0, 1719.64, 0, 0, 0, 123, 1719.67,0,7,1719.64,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81.1592,24,24,0,7,1719.64,1,2
