45.628,66.764,95.141,0,0,0,1,0.76157
49.256,79.652,102.31,0,0,0,1,0.74931
52.712,447.95,36.964,0,0,0,1,0.74147
94.886,356.14,69.695,0,0,0,1,0.74087
55.96,116.81,118.91,0,0,0,1,0.67848
151.85,289.3,40.017,0,0,0,1,0.67641
130.86,157.11,57.119,0,0,0,1,0.65262
333.96,326.39,80.153,0,0,0,1,0.53003
299.77,51.544,66.609,0,0,0,1,0.33356
266.38,51.802,74.087,0,0,0,1,0.3241
219.33,48.354,79.954,0,0,0,1,0.29684
