36.212,91.699,113.74,0,0,0,1,0.90927
146.85,292.08,35.823,0,0,0,1,0.83563
260.16,321.12,55.76,0,0,0,1,0.82962
294.51,275.79,58.278,0,0,0,1,0.80612
312.68,493.64,107.75,0,0,0,1,0.77827
233.77,87.843,75.873,0,0,0,1,0.73422
236.07,87.393,74.302,0,0,0,1,0.73406
323.06,378.72,88.017,0,0,0,1,0.72525
71.451,486.57,34.76,0,0,0,1,0.69868
93.827,347.08,70.401,0,0,0,1,0.65517
106.52,72.222,62.138,0,0,0,1,0.63758
138.92,477.18,78.111,0,0,0,1,0.55286
105.98,200.38,63.111,0,0,0,1,0.46411
